ID_Station_entree,Phase_entree,Type_Filtre_entree,ID_Filtre_entree,Date,Mois_entree,Temperature_C_entree,pH_entree,Conductivite_uS_cm_entree,Potentiel_Redox_mV_entree,DBO5_mg_L_entree,DCO_mg_L_entree,MES_mg_L_entree,MVS_pct_entree,Nitrates_mg_L_entree,Ammonium_mg_L_entree,Azote_Total_mg_L_entree,Phosphates_mg_L_entree,Coliformes_Fecaux_CFU_100ml_entree,Oeufs_Helminthes_entree,Huiles_Graisses_entree,Nom_Feuille_entree,Contient_Valeurs_Estimees_entree,ID_Station_sortie,Phase_sortie,Type_Filtre_sortie,ID_Filtre_sortie,Mois_sortie,Temperature_C_sortie,pH_sortie,Conductivite_uS_cm_sortie,Potentiel_Redox_mV_sortie,DBO5_mg_L_sortie,DCO_mg_L_sortie,MES_mg_L_sortie,MVS_pct_sortie,Nitrates_mg_L_sortie,Ammonium_mg_L_sortie,Azote_Total_mg_L_sortie,Phosphates_mg_L_sortie,Coliformes_Fecaux_CFU_100ml_sortie,Oeufs_Helminthes_sortie,Huiles_Graisses_sortie,Nom_Feuille_sortie,Contient_Valeurs_Estimees_sortie,Rendement_DBO5_pct,Rendement_DCO_pct,Rendement_MES_pct,Rendement_Azote_Total_pct,Rendement_Phosphates_pct
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,99.39,99.98,99.07,99.7,96.85
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,96.42,98.81,88.27,99.04,81.32
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,-3.29,21.45,-94.21,47.97,-146.27
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,-83.85,16.37,-131.59,4.31,-273.67
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,34.43,28.32,-70.03,80.86,-7.9
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,45.74,94.8,72.78,65.7,-26.36
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,99.53,99.98,99.59,99.84,97.6
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,96.42,98.81,88.27,99.04,81.32
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,37.21,39.07,-31.18,70.1,-97.58
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,-7.49,35.78,-61.23,52.15,-273.67
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,64.71,45.04,17.92,83.25,24.8
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,68.88,95.9,63.83,86.97,-31.9
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.15132155922311358,,25.171790711410416,111.6422858956229,334.80093588081064,34.11255878216506,,4.924167442319551,3.559026084010437,418.011164125234,21.409265906767253,636258.595226815,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,99.56,99.98,99.19,99.9,96.88
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,-1773.84,-1318.75,-2849.06,-368.89,-782.8
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,-49732.48,-87508.03,-51877.19,-28326.27,-9996.97
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,-100384.78,-95665.86,-72151.98,-81955.22,-18880.1
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,-30209.39,-82897.08,-36763.26,-6933.3,-2327.69
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,-33737.28,-5684.79,-16325.19,-35767.75,-6715.21
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,-218.09,76.58,-132.98,-47.91,-48.97
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,-1773.84,-1318.75,-2849.06,-368.89,-782.8
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,-53919.35,-93183.04,-48743.81,-25395.73,-11536.35
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,-96051.52,-99212.75,-58143.95,-46788.7,-17555.91
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,-34191.31,-85025.21,-42661.38,-9277.74,-4998.14
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,-28279.26,-6070.63,-6747.05,-16707.46,-5870.5
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,-146.11,76.54,-3.35,22.72,-13.24
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,-1773.84,-1318.75,-2849.06,-368.89,-782.8
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,-32739.08,-72256.43,-32892.61,-14552.72,-9235.56
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,-56115.26,-76158.0,-40449.58,-23344.35,-17555.91
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,-18357.34,-65162.66,-20543.42,-8105.52,-3453.25
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,-16174.63,-4771.86,-8997.09,-6284.73,-6132.23
Sanar_Station,Entree,Non_Applicable,FV1,,,,0.020253847645723754,,-0.10173356523087351,0.21346517379660213,0.2819376302154195,0.13563641662888692,,0.225905147026932,0.06470956516382613,0.8530840084188449,0.4531061567569789,0.200870906148955,,,Entree FV1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,-132.16,76.12,-103.29,48.92,-47.33
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,-33.33,0.0,0.0,0.0,0.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,-3445.83,-6075.0,-1662.5,-5962.5,-1043.75
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,-7050.0,-6650.0,-2350.0,-17400.0,-2050.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,-2056.67,-5750.0,-1150.0,-1400.0,-175.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,-2307.69,-307.74,-456.96,-7549.55,-672.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,77.37,98.35,92.1,68.46,83.13
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1b,False,-33.33,0.0,0.0,0.0,0.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.290000000000001,,-127.8,115.3125,263.0,66.25,34.0,14.68,34.5,217.5,52.725,5740000.0,,157.5,SFV1b,False,-3743.75,-6475.0,-1556.25,-5337.5,-1218.12
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.38,,-12.0,205.25,280.0,79.0,34.0,29.37,39.0,400.0,80.0,13300000.0,0.0,157.5,SFV1b,False,-6741.67,-6900.0,-1875.0,-9900.0,-1900.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.15,,-200.0,73.2,240.0,58.0,34.0,4.51,30.0,80.0,23.1,2330000.0,0.0,157.5,SFV1b,False,-2340.0,-5900.0,-1350.0,-1900.0,-477.5
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.0814861951498535,,73.79159843776256,60.57984228822874,17.397317800933184,9.287087810503355,,10.836496973961037,4.654746681256314,143.3817747600208,27.052710893118757,5194785.847366569,,,SFV1b,False,-1919.33,-334.93,-132.18,-3484.54,-576.32
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.009829456592262182,,-0.5773990488087837,0.5253536458599782,0.06614949734195127,0.14018245751703176,,0.7381809927766374,0.1349201936596033,0.6592265506207853,0.5130907708509959,0.905014955987207,,,SFV1b,False,82.49,98.35,96.5,83.52,87.17
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,6.0,,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1c,False,-33.33,0.0,0.0,0.0,0.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.133333333333335,,-69.8,70.1,204.0,44.75,18.3,15.2475,54.0,125.0,42.3,1917500.0,,50.0,SFV1c,False,-2236.67,-5000.0,-1018.75,-3025.0,-957.5
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.23,,44.0,120.0,215.0,55.0,18.3,33.88,60.0,200.0,80.0,2670000.0,0.0,50.0,SFV1c,False,-3900.0,-5275.0,-1275.0,-4900.0,-1900.0
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.98,,-185.0,39.4,184.0,28.0,18.3,2.26,48.0,70.0,16.1,1000000.0,0.0,50.0,SFV1c,False,-1213.33,-4500.0,-600.0,-1650.0,-302.5
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.08936815241833439,,85.53478824431612,34.740658216754255,13.73559851869101,12.338962679253067,,14.089124351782832,6.377042156569663,54.4671154612273,28.238626028898782,688397.8985054113,,,SFV1c,False,-1058.02,-243.39,-208.47,-1261.68,-605.97
Sanar_Station,Entree,Non_Applicable,General,,,28.7,8.0,8.0,7.0,3.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.010987887592418161,,-1.2254267656778814,0.4955871357596898,0.06733136528770103,0.2757310095922473,,0.9240284867540798,0.11809337326980858,0.4357369236898184,0.6675798115578909,0.35900803051129665,,,SFV1c,False,83.48,98.32,93.11,89.11,83.31
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,29.3,6.0,1267.0,5.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,0.0,1.0,SFV1a,False,99.41,99.74,99.0,99.08,89.53
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.821666666666666,,-91.4,106.375,247.0,70.5,47.7,11.2975,21.25,242.5,45.75,2752500.0,,57.0,SFV1a,False,84.19,83.7,82.38,43.93,-19.76
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,8.13,,10.0,214.5,270.0,98.0,47.7,18.07,23.0,700.0,86.0,3670000.0,0.0,57.0,SFV1a,False,68.13,82.18,75.5,-61.85,-125.13
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,7.53,,-209.0,64.7,234.0,50.0,47.7,4.52,20.0,60.0,11.0,1000000.0,0.0,57.0,SFV1a,False,90.39,84.55,87.5,86.13,71.2
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.23387318500988247,,95.8399707846366,72.23080483191825,16.30950643030009,22.27853974867593,,5.531765089010922,1.2583057392117916,305.9820256158848,30.88014464560251,1259851.181687742,,,SFV1a,False,89.27,98.92,94.43,29.25,19.16
Sanar_Station,Entree,Non_Applicable,General,,,,7.7325,1331.875,-220.28571428571428,673.0,1515.0,400.0,68.0,25.9775,21.425,432.5,38.2,54075000.0,,426.0,Entree 1,False,Sanar_Station,Sortie,Filtre_Vertical,FV1,,,0.02990068421178979,,-1.0485773608822384,0.6790204919569283,0.06603039040607324,0.31600765600958763,,0.4896450620943503,0.05921438772761372,1.2617815489314839,0.6749758392481423,0.457711600976473,,,SFV1a,False,99.9,100.0,99.92,99.71,98.23
